 0.0000000000000000E+00    0.0000000000000000E+00    0.0000000000000000E+00
 0.1464888467886403E-08    0.7897121978535924E-22    0.1664077869813473E-16
 0.3004883373589934E-08    0.6816128693853264E-21    0.7001962269118586E-16
 0.4623835506522379E-08    0.2374788677353853E-20    0.1657941778375676E-15
 0.6325793090290573E-08    0.6075464763741777E-20    0.3103090837296714E-15
 0.8115011905364052E-08    0.1281780268828757E-19    0.5106729407924692E-15
 0.9995965930742960E-08    0.1981527874359671E-20    0.7748436229181062E-15
 0.1197335853123594E-07    0.2695502712874041E-19    0.1111722773542184E-14
 0.1405213421832203E-07    0.2127875051805008E-19    0.1531260597940413E-14
 0.1623749101400485E-07    0.4880323162194151E-19    0.2044571851602426E-14
 0.1853489344857512E-07    0.6019772104631441E-19    0.2664064389868450E-14
 0.2095008622478276E-07    0.9592940237281211E-19    0.3403581544246137E-14
 0.2348910858258601E-07    0.1277740590164947E-18    0.4278559754970848E-14
 0.2615830940039708E-07    0.1821179196995840E-18    0.5306203179550875E-14
 0.2896436307058510E-07    0.2427333010870774E-18    0.6505676990281653E-14
 0.3191428618893363E-07    0.3278762415412756E-18    0.7898321387953566E-14
 0.3501545509978486E-07    0.4307238718208191E-18    0.9507888532874997E-14
 0.3827562434074268E-07    0.5640882009050282E-18    0.1136080479927554E-13
 0.4170294603305579E-07    0.7285134249947096E-18    0.1348646105839398E-13
 0.4530599026616714E-07    0.9348065760486304E-18    0.1591753395673837E-13
 0.4909376652740141E-07    0.1188906273041958E-17    0.1869034146235864E-13
 0.5307574623037623E-07    0.1502617468346186E-17    0.2184523632381795E-13
 0.5726188639846966E-07    0.1886692153543965E-17    0.2542704144341953E-13
 0.6166265456256494E-07    0.2356114100308060E-17    0.2948553160515319E-13
 0.6628905493533010E-07    0.2927108833407372E-17    0.3407596646259312E-13
 0.7115265592748138E-07    0.3619871966583790E-17    0.3925968020510120E-13
 0.7626561907483577E-07    0.4457604629037452E-17    0.4510473389753053E-13
 0.8164072944848522E-07    0.5468110648331872E-17    0.5168663711835732E-13
 0.8729142762413383E-07    0.6683900236419537E-17    0.5908914621849034E-13
 0.9323184329053795E-07    0.8143447312000914E-17    0.6740514729792127E-13
 0.9947683058108790E-07    0.9891923964075923E-17    0.7673763284807523E-13
 0.1060420052168787E-06    0.1198253628841133E-16    0.8720078195219615E-13
 0.1129437835541465E-06    0.1447777236604808E-16    0.9892115497854443E-13
 0.1201994236337104E-06    0.1745106143427213E-16    0.1120390148527616E-12
 0.1278270683350633E-06    0.2098858069289640E-16    0.1267097882698496E-12
 0.1358457907430214E-06    0.2519144519157639E-16    0.1431056816135289E-12
 0.1442756418403704E-06    0.3017821147145221E-16    0.1614174679063127E-12
 0.1531377006457672E-06    0.3608782926913577E-16    0.1818564628333618E-12
 0.1624541269222654E-06    0.4308306348263811E-16    0.2046567097833601E-12
 0.1722482165882662E-06    0.5135449630230787E-16    0.2300773959501737E-12
 0.1825444599694479E-06    0.6112518415238721E-16    0.2584055238605539E-12
 0.1933686030373371E-06    0.7265609024312631E-16    0.2899588652588424E-12
 0.2047477117876480E-06    0.8625241165500405E-16    0.3250892271154924E-12
 0.2167102399193693E-06    0.1022709528987401E-15    0.3641860626603743E-12
 0.2292860999838330E-06    0.1211287142840695E-15    0.4076804638058280E-12
 0.2425067381816732E-06    0.1433128960286666E-15    0.4560495751529140E-12
 0.2564052129947074E-06    0.1693925486897352E-15    0.5098214740056141E-12
 0.2710162778493604E-06    0.2000321400124298E-15    0.5695805654942456E-12
 0.2863764680183328E-06    0.2360073511061972E-15    0.6359735470779002E-12
 0.3025241919778125E-06    0.2782234666028980E-15    0.7097160024080183E-12
 0.3194998274486721E-06    0.3277367823542702E-15    0.7915996908485286E-12
 0.3373458223618025E-06    0.3857795234889402E-15    0.8825006059254330E-12
 0.3561068010000500E-06    0.4537888456777458E-15    0.9833878836902314E-12
 0.3758296755821676E-06    0.5334405857762134E-15    0.1095333650504315E-11
 0.3965637635677972E-06    0.6266885363140690E-15    0.1219523909170734E-11
 0.4183609109768069E-06    0.7358101442904287E-15    0.1357270572749844E-11
 0.4412756220313464E-06    0.8634596811109359E-15    0.1510024766900444E-11
 0.4653651954447920E-06    0.1012730100679309E-14    0.1679391534303310E-11
 0.4906898676983756E-06    0.1187225000422236E-14    0.1867146088776687E-11
 0.5173129636637640E-06    0.1391142329898350E-14    0.2075251782224044E-11
 0.5453010549482219E-06    0.1629371758795965E-14    0.2305879964718482E-11
 0.5747241263583063E-06    0.1907607926618314E-14    0.2561431936997526E-11
 0.6056557508983357E-06    0.2232482157203036E-14    0.2844563215606246E-11
 0.6381732737412239E-06    0.2611715640587949E-14    0.3158210354095380E-11
 0.6723580056316995E-06    0.3054297572095306E-14    0.3505620589286609E-11
 0.7082954262055200E-06    0.3570692304877225E-14    0.3890384609914507E-11
 0.7460753977330867E-06    0.4173080230342061E-14    0.4316472776228011E-11
 0.7857923898219268E-06    0.4875637865733760E-14    0.4788275153695338E-11
 0.8275457156399195E-06    0.5694863516936809E-14    0.5310645762151153E-11
 0.8714397802499461E-06    0.6649955917397066E-14    0.5888951483934928E-11
 0.9175843416769288E-06    0.7763254444197798E-14    0.6529126121216969E-11
 0.9660947853600637E-06    0.9060750906896524E-14    0.7237730144259161E-11
 0.1017092412676520E-05    0.1057268452517644E-13    0.8022016729326779E-11
 0.1070704744258067E-05    0.1233423359424978E-13    0.8890004747923643E-11
 0.1127065838859076E-05    0.1438631952472966E-13    0.9850559438595687E-11
