 0.0000000000000000E+00    0.0000000000000000E+00    0.0000000000000000E+00
 0.1464888467886403E-08    0.3419133946872090E-05   -0.1549124467252443E-10
 0.3004883373589934E-08    0.7013570638721125E-05   -0.6518267679222814E-10
 0.4623835506522379E-08    0.1079229804029899E-04   -0.1128472789786939E-09
 0.6325793090290573E-08    0.1476476493745590E-04   -0.2010066995386302E-09
 0.8115011905364052E-08    0.1894090456592895E-04   -0.3232239845322002E-09
 0.9995965930742960E-08    0.2333115944918194E-04   -0.4860506682048075E-09
 0.1197335853123594E-07    0.2794650751012705E-04   -0.6942537401189872E-09
 0.1405213421832203E-07    0.3279848952161679E-04   -0.9539910315404954E-09
 0.1623749101400485E-07    0.3789923796433299E-04   -0.1272064158320985E-08
 0.1853489344857512E-07    0.4326150736425103E-04   -0.1656136034427169E-08
 0.2095008622478276E-07    0.4889870618552873E-04   -0.2114769478571708E-08
 0.2348910858258601E-07    0.5482493035856996E-04   -0.2657526577751853E-08
 0.2615830940039708E-07    0.6105499852709738E-04   -0.3295071780667899E-08
 0.2896436307058510E-07    0.6760448910236822E-04   -0.4039290241858034E-08
 0.3191428618893363E-07    0.7448977921718496E-04   -0.4903419359025004E-08
 0.3501545509978486E-07    0.8172808567710300E-04   -0.5902195077068098E-08
 0.3827562434074268E-07    0.8933750801123092E-04   -0.7052014160007317E-08
 0.4170294603305579E-07    0.9733707373026758E-04   -0.8371114020746961E-08
 0.4530599026616714E-07    0.1057467859049406E-03   -0.9879771886440190E-08
 0.4909376652740141E-07    0.1145876731838097E-03   -0.1160052530244161E-07
 0.5307574623037623E-07    0.1238818423754987E-03   -0.1355841620507840E-07
 0.5726188639846966E-07    0.1336525337268319E-03   -0.1578126103955165E-07
 0.6166265456256494E-07    0.1439241790350868E-03   -0.1829994966686727E-07
 0.6628905493533010E-07    0.1547224627396654E-03   -0.2114877609719929E-07
 0.7115265592748138E-07    0.1660743861459297E-03   -0.2436580441005792E-07
 0.7626561907483577E-07    0.1780083349417802E-03   -0.2799327357773542E-07
 0.8164072944848522E-07    0.1905541501757860E-03   -0.3207804530154014E-07
 0.8729142762413383E-07    0.2037432028743268E-03   -0.3667209940438745E-07
 0.9323184329053795E-07    0.2176084724843058E-03   -0.4183308180283758E-07
 0.9947683058108790E-07    0.2321846293375516E-03   -0.4762491061151539E-07
 0.1060420052168787E-06    0.2475081213430805E-03   -0.5411844651836424E-07
 0.1129437835541465E-06    0.2636172651239557E-03   -0.6139223421626564E-07
 0.1201994236337104E-06    0.2805523418265905E-03   -0.6953332239169781E-07
 0.1278270683350633E-06    0.2983556978420140E-03   -0.7863817056148774E-07
 0.1358457907430214E-06    0.3170718506908955E-03   -0.8881365192225623E-07
 0.1442756418403704E-06    0.3367476003370255E-03   -0.1001781623426228E-06
 0.1531377006457672E-06    0.3574321462075118E-03   -0.1128628466952996E-06
 0.1624541269222654E-06    0.3791772102122074E-03   -0.1270129549055538E-06
 0.1722482165882662E-06    0.4020371660698709E-03   -0.1427893413959672E-06
 0.1825444599694479E-06    0.4260691752643151E-03   -0.1603701230480286E-06
 0.1933686030373371E-06    0.4513333299703519E-03   -0.1799525123932834E-06
 0.2047477117876480E-06    0.4778928033067505E-03   -0.2017548445064757E-06
 0.2167102399193693E-06    0.5058140072917152E-03   -0.2260188180179832E-06
 0.2292860999838330E-06    0.5351667588956165E-03   -0.2530119728123148E-06
 0.2425067381816732E-06    0.5660244546059226E-03   -0.2830304293550476E-06
 0.2564052129947074E-06    0.5984642539405092E-03   -0.3164019172161019E-06
 0.2710162778493604E-06    0.6325672723678603E-03   -0.3534891232589486E-06
 0.2863764680183328E-06    0.6684187841161248E-03   -0.3946933931722757E-06
 0.3025241919778125E-06    0.7061084353776569E-03   -0.4404588235648745E-06
 0.3194998274486721E-06    0.7457304684415771E-03   -0.4912767857615139E-06
 0.3373458223618025E-06    0.7873839573141245E-03   -0.5476909267665284E-06
 0.3561068010000500E-06    0.8311730554151799E-03   -0.6103026976460447E-06
 0.3758296755821676E-06    0.8772072559694176E-03   -0.6797774648670702E-06
 0.3965637635677972E-06    0.9256016657421272E-03   -0.7568512659748997E-06
 0.4183609109768069E-06    0.9764772928029479E-03   -0.8423382774479120E-06
 0.4412756220313464E-06    0.1029961349035634E-02   -0.9371390697053289E-06
 0.4653651954447920E-06    0.1086187568148601E-02   -0.1042249732130229E-05
 0.4906898676983756E-06    0.1145296539979506E-02   -0.1158771959685819E-05
 0.5173129636637640E-06    0.1207436061927517E-02   -0.1287924202334735E-05
 0.5453010549482219E-06    0.1272761508389413E-02   -0.1431053989115091E-05
 0.5747241263583063E-06    0.1341436219120234E-02   -0.1589651550489416E-05
 0.6056557508983357E-06    0.1413631907486025E-02   -0.1765364875580848E-05
 0.6381732737412239E-06    0.1489529089625380E-02   -0.1960016355274599E-05
 0.6723580056316995E-06    0.1569317535588119E-02   -0.2175621178035054E-05
 0.7082954262055200E-06    0.1653196743573581E-02   -0.2414407662828037E-05
 0.7460753977330867E-06    0.1741376438447887E-02   -0.2678839732918393E-05
 0.7857923898219268E-06    0.1834077095779196E-02   -0.2971641755728252E-05
 0.8275457156399195E-06    0.1931530492692522E-02   -0.3295825997603897E-05
 0.8714397802499461E-06    0.2033980286911374E-02   -0.3654722968484585E-05
 0.9175843416769288E-06    0.2141682625422257E-02   -0.4052014960354573E-05
 0.9660947853600637E-06    0.2254906784270284E-02   -0.4491773115276713E-05
 0.1017092412676520E-05    0.2373935841069701E-02   -0.4978498394068940E-05
 0.1070704744258067E-05    0.2499067381892392E-02   -0.5517166855643100E-05
 0.1127065838859076E-05    0.2630614244280362E-02   -0.6113279700064303E-05
 0.1186316628573230E-05    0.2768905298215010E-02   -0.6772918575934011E-05
 0.1248605271237174E-05    0.2914286266966899E-02   -0.7502806705220387E-05
 0.1314087520902274E-05    0.3067120589844681E-02   -0.8310376436672878E-05
 0.1382927117300871E-05    0.3227790328961144E-02   -0.9203843903035495E-05
 0.1455296195280908E-05    0.3396697122238053E-02   -0.1019229152804388E-04
 0.1531375715232703E-05    0.3574263184979652E-02   -0.1128575920734898E-04
 0.1611355915584188E-05    0.3760932362457548E-02   -0.1249534507381898E-04
 0.1695436788496068E-05    0.3957171236067271E-02   -0.1383331685297386E-04
 0.1783828579946393E-05    0.4163470285739158E-02   -0.1531323491952888E-04
 0.1876752315455018E-05    0.4380345111413391E-02   -0.1695008828218769E-04
 0.1974440352762524E-05    0.4608337716521015E-02   -0.1876044485205206E-04
 0.2077136962845610E-05    0.4848017856549726E-02   -0.2076261749154098E-04
 0.2185098940721755E-05    0.5099984455914718E-02   -0.2297684749689183E-04
 0.2298596247570535E-05    0.5364867096501224E-02   -0.2542550733964202E-04
 0.2417912685777177E-05    0.5643327581396120E-02   -0.2813332468259626E-04
 0.2543346608586357E-05    0.5936061577480813E-02   -0.3112762989546617E-04
 0.2675211666140708E-05    0.6243800340716512E-02   -0.3443862952659223E-04
 0.2813837589769559E-05    0.6567312528115089E-02   -0.3809970844207382E-04
 0.2959571016489000E-05    0.6907406100553708E-02   -0.4214776362459567E-04
 0.3112776355774981E-05    0.7264930320758471E-02   -0.4662357293381810E-04
 0.3273836700776816E-05    0.7640777850950485E-02   -0.5157220247119745E-04
